Year,Month,TA,UC,T
1806,11,-1.259,3.123,-5.029
1806,12,1.470,2.494,-6.95
1807,1,-2.679,6.004,-13.789
1807,2,3.383,1.790,-7.887
1807,3,-0.878,3.507,-7.478
1807,4,-2.812,3.606,-3.362
1807,5,-2.505,1.981,3.835
1807,6,-0.887,2.519,11.703
1807,7,0.400,1.797,15.35
1807,8,1.608,3.085,14.898
1807,9,-0.985,1.780,6.915
1807,10,-2.012,1.611,-0.222
1807,11,-0.561,2.097,-4.331
1807,12,0.156,1.970,-8.264
1808,1,1.886,7.767,-9.224
1808,2,-0.926,2.733,-12.196
1808,3,-1.986,5.211,-8.586
1808,4,-3.102,2.575,-3.652
1808,5,-0.107,3.266,6.233
1808,6,0.520,2.500,13.11
1808,7,0.541,2.639,15.491
1808,8,0.038,1.693,13.328
1808,9,0.215,3.190,8.115
1808,10,1.450,4.136,3.24
1808,11,-0.319,2.877,-4.089
1808,12,-4.928,3.227,-13.348
1809,1,-8.344,5.147,-19.454
1809,2,-4.003,4.108,-15.273
1809,3,-4.068,4.394,-10.668
1809,4,-3.415,4.266,-3.965
1809,5,-0.918,2.742,5.422
1809,6,0.049,2.539,12.639
1809,7,-0.179,3.537,14.771
1809,8,1.298,2.850,14.588
1809,9,-0.046,2.706,7.854
1809,10,-0.748,5.119,1.042
1809,11,-3.554,3.517,-7.324
1809,12,3.120,3.532,-5.3
1810,1,-0.435,2.552,-11.545
1810,2,-1.139,4.327,-12.409
1810,3,-3.524,2.810,-10.124
1810,4,-3.011,2.204,-3.561
1810,5,-3.615,2.717,2.725
1810,6,-1.912,3.268,10.678
1810,7,-1.387,2.431,13.563
1810,8,-0.303,2.699,12.987
1810,9,-1.033,2.901,6.867
1810,10,-1.642,3.341,0.148
1810,11,-3.796,4.693,-7.566
1810,12,-1.147,4.384,-9.567
1811,1,0.453,2.479,-10.657
1811,2,-1.557,3.439,-12.827
1811,3,2.734,4.966,-3.866
1811,4,-2.153,1.918,-2.703
1811,5,-0.534,1.859,5.806
1811,6,0.897,2.310,13.487
1811,7,0.249,2.650,15.199
1811,8,-0.659,3.275,12.631
1811,9,-1.375,4.437,6.525
1811,10,-3.130,5.002,-1.34
1811,11,-0.486,2.321,-4.256
1811,12,-0.003,3.928,-8.423
1812,1,-0.006,6.450,-11.116
1812,2,1.834,4.185,-9.436
1812,3,-2.885,2.656,-9.485
1812,4,-2.273,5.035,-2.823
1812,5,-1.734,1.841,4.606
1812,6,-2.403,1.958,10.187
1812,7,-1.269,2.688,13.681
1812,8,1.074,1.715,14.364
1812,9,-2.828,5.906,5.072
1812,10,-0.486,2.915,1.304
1812,11,-3.950,4.731,-7.72
1812,12,-4.932,5.269,-13.352
1813,1,-2.405,4.498,-13.515
1813,2,1.885,2.025,-9.385
1813,3,1.063,3.700,-5.537
1813,4,1.255,3.653,0.705
1813,5,-1.074,7.339,5.266
1813,6,-2.345,2.428,10.245
1813,7,1.934,2.852,16.884
1813,8,-0.130,1.887,13.16
1813,9,1.860,4.340,9.76
1813,10,-3.233,2.184,-1.443
1813,11,2.026,2.518,-1.744
1813,12,-2.174,3.776,-10.594
1814,1,-9.692,4.868,-20.802
